employee_id,snapshot_month,active_flag,fte
E0071,2024-04-01,1,1.0
E0071,2024-05-01,1,1.0
E0071,2024-06-01,1,1.0
E0071,2024-07-01,1,1.0
E0071,2024-08-01,1,1.0
E0071,2024-09-01,1,1.0
E0071,2024-10-01,1,1.0
E0071,2024-11-01,1,1.0
E0071,2024-12-01,1,1.0
E0071,2025-01-01,1,1.0
E0071,2025-02-01,1,1.0
E0071,2025-03-01,1,1.0
E0071,2025-04-01,1,1.0
E0071,2025-05-01,1,1.0
E0071,2025-06-01,1,1.0
E0071,2025-07-01,1,1.0
E0071,2025-08-01,1,1.0
E0071,2025-09-01,1,1.0
E0071,2025-10-01,1,1.0
E0071,2025-11-01,1,1.0
E0071,2025-12-01,1,1.0
E0072,2023-01-01,1,1.0
E0072,2023-02-01,1,1.0
E0072,2023-03-01,1,1.0
E0072,2023-04-01,1,1.0
E0072,2023-05-01,1,1.0
E0072,2023-06-01,1,1.0
E0072,2023-07-01,1,1.0
E0072,2023-08-01,1,1.0
E0072,2023-09-01,1,1.0
E0072,2023-10-01,1,1.0
E0072,2023-11-01,1,1.0
E0072,2023-12-01,1,1.0
E0072,2024-01-01,1,1.0
E0072,2024-02-01,1,1.0
E0072,2024-03-01,1,1.0
E0072,2024-04-01,1,1.0
E0072,2024-05-01,1,1.0
E0072,2024-06-01,1,1.0
E0072,2024-07-01,1,1.0
E0072,2024-08-01,1,1.0
E0072,2024-09-01,1,1.0
E0072,2024-10-01,1,1.0
E0072,2024-11-01,1,1.0
E0072,2024-12-01,1,1.0
E0072,2025-01-01,1,1.0
E0072,2025-02-01,1,1.0
E0072,2025-03-01,1,1.0
E0072,2025-04-01,1,1.0
E0072,2025-05-01,1,1.0
E0072,2025-06-01,1,1.0
E0072,2025-07-01,1,1.0
E0072,2025-08-01,1,1.0
E0072,2025-09-01,1,1.0
E0072,2025-10-01,1,1.0
E0072,2025-11-01,1,1.0
E0072,2025-12-01,1,1.0
E0073,2024-11-01,1,1.0
E0073,2024-12-01,1,1.0
E0073,2025-01-01,1,1.0
E0073,2025-02-01,1,1.0
E0073,2025-03-01,1,1.0
E0073,2025-04-01,1,1.0
E0073,2025-05-01,1,1.0
E0073,2025-06-01,1,1.0
E0073,2025-07-01,1,1.0
E0073,2025-08-01,1,1.0
E0073,2025-09-01,1,1.0
E0073,2025-10-01,1,1.0
E0073,2025-11-01,1,1.0
E0073,2025-12-01,1,1.0
E0074,2023-01-01,1,1.0
E0074,2023-02-01,1,1.0
E0074,2023-03-01,1,1.0
E0074,2023-04-01,1,1.0
E0074,2023-05-01,1,1.0
E0074,2023-06-01,1,1.0
E0074,2023-07-01,1,1.0
E0074,2023-08-01,1,1.0
E0074,2023-09-01,1,1.0
E0074,2023-10-01,1,1.0
E0074,2023-11-01,1,1.0
E0074,2023-12-01,1,1.0
E0074,2024-01-01,1,1.0
E0074,2024-02-01,1,1.0
E0074,2024-03-01,1,1.0
E0074,2024-04-01,1,1.0
E0074,2024-05-01,1,1.0
E0074,2024-06-01,1,1.0
E0074,2024-07-01,1,1.0
E0074,2024-08-01,1,1.0
E0074,2024-09-01,1,1.0
E0074,2024-10-01,1,1.0
E0074,2024-11-01,1,1.0
E0074,2024-12-01,1,1.0
E0074,2025-01-01,1,1.0
E0074,2025-02-01,1,1.0
E0074,2025-03-01,1,1.0
E0074,2025-04-01,1,1.0
E0074,2025-05-01,1,1.0
E0074,2025-06-01,1,1.0
E0074,2025-07-01,1,1.0
E0074,2025-08-01,1,1.0
E0074,2025-09-01,1,1.0
E0074,2025-10-01,1,1.0
E0074,2025-11-01,1,1.0
E0074,2025-12-01,1,1.0
E0075,2023-01-01,1,1.0
E0075,2023-02-01,1,1.0
E0075,2023-03-01,1,1.0
E0075,2023-04-01,1,1.0
E0075,2023-05-01,1,1.0
E0075,2023-06-01,1,1.0
E0075,2023-07-01,1,1.0
E0075,2023-08-01,1,1.0
E0075,2023-09-01,1,1.0
E0075,2023-10-01,1,1.0
E0075,2023-11-01,1,1.0
E0075,2023-12-01,1,1.0
E0075,2024-01-01,1,1.0
E0075,2024-02-01,1,1.0
E0075,2024-03-01,1,1.0
E0075,2024-04-01,1,1.0
E0075,2024-05-01,1,1.0
E0075,2024-06-01,1,1.0
E0075,2024-07-01,1,1.0
E0075,2024-08-01,1,1.0
E0075,2024-09-01,1,1.0
E0075,2024-10-01,1,1.0
E0075,2024-11-01,1,1.0
E0075,2024-12-01,1,1.0
E0075,2025-01-01,1,1.0
E0075,2025-02-01,1,1.0
E0075,2025-03-01,1,1.0
E0075,2025-04-01,1,1.0
E0075,2025-05-01,1,1.0
E0075,2025-06-01,1,1.0
E0075,2025-07-01,1,1.0
E0075,2025-08-01,1,1.0
E0075,2025-09-01,1,1.0
E0075,2025-10-01,1,1.0
E0075,2025-11-01,1,1.0
E0075,2025-12-01,1,1.0
E0076,2023-01-01,1,1.0
E0076,2023-02-01,1,1.0
E0076,2023-03-01,1,1.0
E0076,2023-04-01,1,1.0
E0076,2023-05-01,1,1.0
E0076,2023-06-01,1,1.0
E0076,2023-07-01,1,1.0
E0076,2023-08-01,1,1.0
E0076,2023-09-01,1,1.0
E0076,2023-10-01,1,1.0
E0076,2023-11-01,1,1.0
E0076,2023-12-01,1,1.0
E0076,2024-01-01,1,1.0
E0076,2024-02-01,1,1.0
E0076,2024-03-01,1,1.0
E0076,2024-04-01,1,1.0
E0076,2024-05-01,1,1.0
E0076,2024-06-01,1,1.0
E0076,2024-07-01,1,1.0
E0076,2024-08-01,1,1.0
E0076,2024-09-01,1,1.0
E0076,2024-10-01,1,1.0
E0076,2024-11-01,1,1.0
E0076,2024-12-01,1,1.0
E0076,2025-01-01,1,1.0
E0076,2025-02-01,1,1.0
E0076,2025-03-01,1,1.0
E0076,2025-04-01,1,1.0
E0076,2025-05-01,1,1.0
E0076,2025-06-01,1,1.0
E0076,2025-07-01,1,1.0
E0076,2025-08-01,1,1.0
E0076,2025-09-01,1,1.0
E0076,2025-10-01,1,1.0
E0076,2025-11-01,1,1.0
E0076,2025-12-01,1,1.0
E0077,2023-01-01,1,1.0
E0077,2023-02-01,1,1.0
E0077,2023-03-01,1,1.0
E0077,2023-04-01,1,1.0
E0077,2023-05-01,1,1.0
E0077,2023-06-01,1,1.0
E0077,2023-07-01,1,1.0
E0077,2023-08-01,1,1.0
E0077,2023-09-01,1,1.0
E0077,2023-10-01,1,1.0
E0077,2023-11-01,1,1.0
E0077,2023-12-01,1,1.0
E0077,2024-01-01,1,1.0
E0077,2024-02-01,1,1.0
E0077,2024-03-01,1,1.0
E0077,2024-04-01,1,1.0
E0077,2024-05-01,1,1.0
E0077,2024-06-01,1,1.0
E0077,2024-07-01,1,1.0
E0077,2024-08-01,1,1.0
E0077,2024-09-01,1,1.0
E0077,2024-10-01,1,1.0
E0077,2024-11-01,1,1.0
E0077,2024-12-01,1,1.0
E0077,2025-01-01,1,1.0
E0077,2025-02-01,1,1.0
E0077,2025-03-01,1,1.0
E0077,2025-04-01,1,1.0
E0077,2025-05-01,1,1.0
E0077,2025-06-01,1,1.0
E0077,2025-07-01,1,1.0
E0077,2025-08-01,1,1.0
E0077,2025-09-01,1,1.0
E0077,2025-10-01,1,1.0
E0077,2025-11-01,1,1.0
E0077,2025-12-01,1,1.0
E0078,2023-01-01,1,1.0
E0078,2023-02-01,1,1.0
E0078,2023-03-01,1,1.0
E0078,2023-04-01,1,1.0
E0078,2023-05-01,1,1.0
E0078,2023-06-01,1,1.0
E0078,2023-07-01,1,1.0
E0078,2023-08-01,1,1.0
E0078,2023-09-01,1,1.0
E0078,2023-10-01,1,1.0
E0078,2023-11-01,1,1.0
E0078,2023-12-01,1,1.0
E0078,2024-01-01,1,1.0
E0078,2024-02-01,1,1.0
E0078,2024-03-01,1,1.0
E0078,2024-04-01,1,1.0
E0078,2024-05-01,1,1.0
E0078,2024-06-01,1,1.0
E0078,2024-07-01,1,1.0
E0078,2024-08-01,1,1.0
E0078,2024-09-01,1,1.0
E0079,2023-01-01,1,1.0
E0079,2023-02-01,1,1.0
E0079,2023-03-01,1,1.0
E0079,2023-04-01,1,1.0
E0079,2023-05-01,1,1.0
E0079,2023-06-01,1,1.0
E0079,2023-07-01,1,1.0
E0079,2023-08-01,1,1.0
E0079,2023-09-01,1,1.0
E0079,2023-10-01,1,1.0
E0079,2023-11-01,1,1.0
E0079,2023-12-01,1,1.0
E0079,2024-01-01,1,1.0
E0079,2024-02-01,1,1.0
E0079,2024-03-01,1,1.0
E0079,2024-04-01,1,1.0
E0079,2024-05-01,1,1.0
E0079,2024-06-01,1,1.0
E0079,2024-07-01,1,1.0
E0079,2024-08-01,1,1.0
E0079,2024-09-01,1,1.0
E0079,2024-10-01,1,1.0
E0079,2024-11-01,1,1.0
E0079,2024-12-01,1,1.0
E0079,2025-01-01,1,1.0
E0079,2025-02-01,1,1.0
E0079,2025-03-01,1,1.0
E0079,2025-04-01,1,1.0
E0080,2023-01-01,1,1.0
E0080,2023-02-01,1,1.0
E0080,2023-03-01,1,1.0
E0080,2023-04-01,1,1.0
E0080,2023-05-01,1,1.0
E0080,2023-06-01,1,1.0
E0080,2023-07-01,1,1.0
E0080,2023-08-01,1,1.0
E0080,2023-09-01,1,1.0
E0080,2023-10-01,1,1.0
E0080,2023-11-01,1,1.0
E0080,2023-12-01,1,1.0
E0080,2024-01-01,1,1.0
E0080,2024-02-01,1,1.0
E0080,2024-03-01,1,1.0
E0080,2024-04-01,1,1.0
E0080,2024-05-01,1,1.0
E0080,2024-06-01,1,1.0
E0080,2024-07-01,1,1.0
E0080,2024-08-01,1,1.0
E0080,2024-09-01,1,1.0
E0080,2024-10-01,1,1.0
E0080,2024-11-01,1,1.0
E0080,2024-12-01,1,1.0
E0080,2025-01-01,1,1.0
E0080,2025-02-01,1,1.0
E0080,2025-03-01,1,1.0
E0080,2025-04-01,1,1.0
E0080,2025-05-01,1,1.0
E0080,2025-06-01,1,1.0
E0080,2025-07-01,1,1.0
E0080,2025-08-01,1,1.0
E0080,2025-09-01,1,1.0
E0080,2025-10-01,1,1.0
E0080,2025-11-01,1,1.0
E0080,2025-12-01,1,1.0
E0081,2023-01-01,1,1.0
E0081,2023-02-01,1,1.0
E0081,2023-03-01,1,1.0
E0081,2023-04-01,1,1.0
E0081,2023-05-01,1,1.0
E0081,2023-06-01,1,1.0
E0081,2023-07-01,1,1.0
E0081,2023-08-01,1,1.0
E0081,2023-09-01,1,1.0
E0081,2023-10-01,1,1.0
E0081,2023-11-01,1,1.0
E0081,2023-12-01,1,1.0
E0081,2024-01-01,1,1.0
E0081,2024-02-01,1,1.0
E0081,2024-03-01,1,1.0
E0081,2024-04-01,1,1.0
E0081,2024-05-01,1,1.0
E0081,2024-06-01,1,1.0
E0081,2024-07-01,1,1.0
E0081,2024-08-01,1,1.0
E0081,2024-09-01,1,1.0
E0081,2024-10-01,1,1.0
E0081,2024-11-01,1,1.0
E0081,2024-12-01,1,1.0
E0081,2025-01-01,1,1.0
E0081,2025-02-01,1,1.0
E0081,2025-03-01,1,1.0
E0081,2025-04-01,1,1.0
E0081,2025-05-01,1,1.0
E0081,2025-06-01,1,1.0
E0081,2025-07-01,1,1.0
E0081,2025-08-01,1,1.0
E0081,2025-09-01,1,1.0
E0081,2025-10-01,1,1.0
E0081,2025-11-01,1,1.0
E0081,2025-12-01,1,1.0
E0082,2023-01-01,1,1.0
E0082,2023-02-01,1,1.0
E0082,2023-03-01,1,1.0
E0082,2023-04-01,1,1.0
E0082,2023-05-01,1,1.0
E0082,2023-06-01,1,1.0
E0082,2023-07-01,1,1.0
E0082,2023-08-01,1,1.0
E0082,2023-09-01,1,1.0
E0082,2023-10-01,1,1.0
E0082,2023-11-01,1,1.0
E0082,2023-12-01,1,1.0
E0082,2024-01-01,1,1.0
E0082,2024-02-01,1,1.0
E0082,2024-03-01,1,1.0
E0082,2024-04-01,1,1.0
E0082,2024-05-01,1,1.0
E0082,2024-06-01,1,1.0
E0082,2024-07-01,1,1.0
E0082,2024-08-01,1,1.0
E0082,2024-09-01,1,1.0
E0082,2024-10-01,1,1.0
E0082,2024-11-01,1,1.0
E0082,2024-12-01,1,1.0
E0082,2025-01-01,1,1.0
E0082,2025-02-01,1,1.0
E0082,2025-03-01,1,1.0
E0082,2025-04-01,1,1.0
E0082,2025-05-01,1,1.0
E0082,2025-06-01,1,1.0
E0082,2025-07-01,1,1.0
E0082,2025-08-01,1,1.0
E0082,2025-09-01,1,1.0
E0082,2025-10-01,1,1.0
E0082,2025-11-01,1,1.0
E0082,2025-12-01,1,1.0
E0083,2023-03-01,1,1.0
E0083,2023-04-01,1,1.0
E0083,2023-05-01,1,1.0
E0083,2023-06-01,1,1.0
E0083,2023-07-01,1,1.0
E0083,2023-08-01,1,1.0
E0083,2023-09-01,1,1.0
E0083,2023-10-01,1,1.0
E0083,2023-11-01,1,1.0
E0083,2023-12-01,1,1.0
E0083,2024-01-01,1,1.0
E0083,2024-02-01,1,1.0
E0083,2024-03-01,1,1.0
E0083,2024-04-01,1,1.0
E0083,2024-05-01,1,1.0
E0083,2024-06-01,1,1.0
E0083,2024-07-01,1,1.0
E0083,2024-08-01,1,1.0
E0083,2024-09-01,1,1.0
E0083,2024-10-01,1,1.0
E0083,2024-11-01,1,1.0
E0083,2024-12-01,1,1.0
E0083,2025-01-01,1,1.0
E0083,2025-02-01,1,1.0
E0083,2025-03-01,1,1.0
E0083,2025-04-01,1,1.0
E0083,2025-05-01,1,1.0
E0083,2025-06-01,1,1.0
E0083,2025-07-01,1,1.0
E0083,2025-08-01,1,1.0
E0083,2025-09-01,1,1.0
E0083,2025-10-01,1,1.0
E0083,2025-11-01,1,1.0
E0083,2025-12-01,1,1.0
E0084,2024-02-01,1,1.0
E0084,2024-03-01,1,1.0
E0084,2024-04-01,1,1.0
E0084,2024-05-01,1,1.0
E0084,2024-06-01,1,1.0
E0084,2024-07-01,1,1.0
E0084,2024-08-01,1,1.0
E0084,2024-09-01,1,1.0
E0084,2024-10-01,1,1.0
E0084,2024-11-01,1,1.0
E0084,2024-12-01,1,1.0
E0084,2025-01-01,1,1.0
E0084,2025-02-01,1,1.0
E0084,2025-03-01,1,1.0
E0084,2025-04-01,1,1.0
E0084,2025-05-01,1,1.0
E0084,2025-06-01,1,1.0
E0084,2025-07-01,1,1.0
E0084,2025-08-01,1,1.0
E0084,2025-09-01,1,1.0
E0084,2025-10-01,1,1.0
E0084,2025-11-01,1,1.0
E0084,2025-12-01,1,1.0
E0085,2023-01-01,1,1.0
E0085,2023-02-01,1,1.0
E0085,2023-03-01,1,1.0
E0085,2023-04-01,1,1.0
E0085,2023-05-01,1,1.0
E0085,2023-06-01,1,1.0
E0085,2023-07-01,1,1.0
E0085,2023-08-01,1,1.0
E0085,2023-09-01,1,1.0
E0085,2023-10-01,1,1.0
E0085,2023-11-01,1,1.0
E0085,2023-12-01,1,1.0
E0085,2024-01-01,1,1.0
E0085,2024-02-01,1,1.0
E0085,2024-03-01,1,1.0
E0085,2024-04-01,1,1.0
E0085,2024-05-01,1,1.0
E0085,2024-06-01,1,1.0
E0085,2024-07-01,1,1.0
E0085,2024-08-01,1,1.0
E0085,2024-09-01,1,1.0
E0085,2024-10-01,1,1.0
E0085,2024-11-01,1,1.0
E0085,2024-12-01,1,1.0
E0085,2025-01-01,1,1.0
E0085,2025-02-01,1,1.0
E0085,2025-03-01,1,1.0
E0085,2025-04-01,1,1.0
E0085,2025-05-01,1,1.0
E0085,2025-06-01,1,1.0
E0085,2025-07-01,1,1.0
E0085,2025-08-01,1,1.0
E0085,2025-09-01,1,1.0
E0085,2025-10-01,1,1.0
E0085,2025-11-01,1,1.0
E0085,2025-12-01,1,1.0
E0086,2023-01-01,1,1.0
E0086,2023-02-01,1,1.0
E0086,2023-03-01,1,1.0
E0086,2023-04-01,1,1.0
E0086,2023-05-01,1,1.0
E0086,2023-06-01,1,1.0
E0086,2023-07-01,1,1.0
E0086,2023-08-01,1,1.0
E0086,2023-09-01,1,1.0
E0086,2023-10-01,1,1.0
E0086,2023-11-01,1,1.0
E0086,2023-12-01,1,1.0
E0086,2024-01-01,1,1.0
E0086,2024-02-01,1,1.0
E0086,2024-03-01,1,1.0
E0086,2024-04-01,1,1.0
E0086,2024-05-01,1,1.0
E0086,2024-06-01,1,1.0
E0086,2024-07-01,1,1.0
E0086,2024-08-01,1,1.0
E0086,2024-09-01,1,1.0
E0086,2024-10-01,1,1.0
E0086,2024-11-01,1,1.0
E0086,2024-12-01,1,1.0
E0086,2025-01-01,1,1.0
E0086,2025-02-01,1,1.0
E0086,2025-03-01,1,1.0
E0086,2025-04-01,1,1.0
E0086,2025-05-01,1,1.0
E0086,2025-06-01,1,1.0
E0086,2025-07-01,1,1.0
E0086,2025-08-01,1,1.0
E0086,2025-09-01,1,1.0
E0086,2025-10-01,1,1.0
E0086,2025-11-01,1,1.0
E0086,2025-12-01,1,1.0
E0087,2023-01-01,1,1.0
E0087,2023-02-01,1,1.0
E0087,2023-03-01,1,1.0
E0087,2023-04-01,1,1.0
E0087,2023-05-01,1,1.0
E0088,2024-06-01,1,1.0
E0088,2024-07-01,1,1.0
E0088,2024-08-01,1,1.0
E0088,2024-09-01,1,1.0
E0088,2024-10-01,1,1.0
E0088,2024-11-01,1,1.0
E0088,2024-12-01,1,1.0
E0088,2025-01-01,1,1.0
E0088,2025-02-01,1,1.0
E0088,2025-03-01,1,1.0
E0088,2025-04-01,1,1.0
E0088,2025-05-01,1,1.0
E0088,2025-06-01,1,1.0
E0088,2025-07-01,1,1.0
E0088,2025-08-01,1,1.0
E0088,2025-09-01,1,1.0
E0088,2025-10-01,1,1.0
E0088,2025-11-01,1,1.0
E0088,2025-12-01,1,1.0
E0089,2023-01-01,1,1.0
E0089,2023-02-01,1,1.0
E0089,2023-03-01,1,1.0
E0089,2023-04-01,1,1.0
E0089,2023-05-01,1,1.0
E0089,2023-06-01,1,1.0
E0089,2023-07-01,1,1.0
E0089,2023-08-01,1,1.0
E0089,2023-09-01,1,1.0
E0089,2023-10-01,1,1.0
E0089,2023-11-01,1,1.0
E0089,2023-12-01,1,1.0
E0089,2024-01-01,1,1.0
E0089,2024-02-01,1,1.0
E0089,2024-03-01,1,1.0
E0089,2024-04-01,1,1.0
E0089,2024-05-01,1,1.0
E0089,2024-06-01,1,1.0
E0089,2024-07-01,1,1.0
E0089,2024-08-01,1,1.0
E0089,2024-09-01,1,1.0
E0089,2024-10-01,1,1.0
E0089,2024-11-01,1,1.0
E0089,2024-12-01,1,1.0
E0089,2025-01-01,1,1.0
E0089,2025-02-01,1,1.0
E0089,2025-03-01,1,1.0
E0089,2025-04-01,1,1.0
E0089,2025-05-01,1,1.0
E0089,2025-06-01,1,1.0
E0089,2025-07-01,1,1.0
E0089,2025-08-01,1,1.0
E0089,2025-09-01,1,1.0
E0089,2025-10-01,1,1.0
E0089,2025-11-01,1,1.0
E0089,2025-12-01,1,1.0
E0090,2024-11-01,1,1.0
E0090,2024-12-01,1,1.0
E0090,2025-01-01,1,1.0
E0090,2025-02-01,1,1.0
E0090,2025-03-01,1,1.0
E0090,2025-04-01,1,1.0
E0090,2025-05-01,1,1.0
E0090,2025-06-01,1,1.0
E0090,2025-07-01,1,1.0
E0090,2025-08-01,1,1.0
E0090,2025-09-01,1,1.0
E0090,2025-10-01,1,1.0
E0090,2025-11-01,1,1.0
E0090,2025-12-01,1,1.0
E0091,2023-01-01,1,1.0
E0091,2023-02-01,1,1.0
E0091,2023-03-01,1,1.0
E0091,2023-04-01,1,1.0
E0091,2023-05-01,1,1.0
E0091,2023-06-01,1,1.0
E0091,2023-07-01,1,1.0
E0091,2023-08-01,1,1.0
E0091,2023-09-01,1,1.0
E0091,2023-10-01,1,1.0
E0091,2023-11-01,1,1.0
E0091,2023-12-01,1,1.0
E0091,2024-01-01,1,1.0
E0091,2024-02-01,1,1.0
E0091,2024-03-01,1,1.0
E0091,2024-04-01,1,1.0
E0091,2024-05-01,1,1.0
E0091,2024-06-01,1,1.0
E0091,2024-07-01,1,1.0
E0091,2024-08-01,1,1.0
E0091,2024-09-01,1,1.0
E0091,2024-10-01,1,1.0
E0091,2024-11-01,1,1.0
E0091,2024-12-01,1,1.0
E0091,2025-01-01,1,1.0
E0091,2025-02-01,1,1.0
E0091,2025-03-01,1,1.0
E0091,2025-04-01,1,1.0
E0091,2025-05-01,1,1.0
E0091,2025-06-01,1,1.0
E0091,2025-07-01,1,1.0
E0091,2025-08-01,1,1.0
E0091,2025-09-01,1,1.0
E0091,2025-10-01,1,1.0
E0091,2025-11-01,1,1.0
E0091,2025-12-01,1,1.0
E0092,2023-03-01,1,1.0
E0092,2023-04-01,1,1.0
E0092,2023-05-01,1,1.0
E0092,2023-06-01,1,1.0
E0092,2023-07-01,1,1.0
E0092,2023-08-01,1,1.0
E0092,2023-09-01,1,1.0
E0092,2023-10-01,1,1.0
E0092,2023-11-01,1,1.0
E0092,2023-12-01,1,1.0
E0092,2024-01-01,1,1.0
E0092,2024-02-01,1,1.0
E0092,2024-03-01,1,1.0
E0092,2024-04-01,1,1.0
E0092,2024-05-01,1,1.0
E0092,2024-06-01,1,1.0
E0092,2024-07-01,1,1.0
E0092,2024-08-01,1,1.0
E0092,2024-09-01,1,1.0
E0092,2024-10-01,1,1.0
E0092,2024-11-01,1,1.0
E0092,2024-12-01,1,1.0
E0092,2025-01-01,1,1.0
E0092,2025-02-01,1,1.0
E0092,2025-03-01,1,1.0
E0092,2025-04-01,1,1.0
E0092,2025-05-01,1,1.0
E0092,2025-06-01,1,1.0
E0092,2025-07-01,1,1.0
E0092,2025-08-01,1,1.0
E0092,2025-09-01,1,1.0
E0092,2025-10-01,1,1.0
E0092,2025-11-01,1,1.0
E0092,2025-12-01,1,1.0
E0093,2023-01-01,1,1.0
E0093,2023-02-01,1,1.0
E0093,2023-03-01,1,1.0
E0093,2023-04-01,1,1.0
E0093,2023-05-01,1,1.0
E0093,2023-06-01,1,1.0
E0093,2023-07-01,1,1.0
E0093,2023-08-01,1,1.0
E0093,2023-09-01,1,1.0
E0093,2023-10-01,1,1.0
E0093,2023-11-01,1,1.0
E0093,2023-12-01,1,1.0
E0093,2024-01-01,1,1.0
E0093,2024-02-01,1,1.0
E0093,2024-03-01,1,1.0
E0093,2024-04-01,1,1.0
E0093,2024-05-01,1,1.0
E0093,2024-06-01,1,1.0
E0093,2024-07-01,1,1.0
E0093,2024-08-01,1,1.0
E0093,2024-09-01,1,1.0
E0093,2024-10-01,1,1.0
E0093,2024-11-01,1,1.0
E0093,2024-12-01,1,1.0
E0093,2025-01-01,1,1.0
E0093,2025-02-01,1,1.0
E0093,2025-03-01,1,1.0
E0093,2025-04-01,1,1.0
E0093,2025-05-01,1,1.0
E0093,2025-06-01,1,1.0
E0093,2025-07-01,1,1.0
E0093,2025-08-01,1,1.0
E0093,2025-09-01,1,1.0
E0093,2025-10-01,1,1.0
E0093,2025-11-01,1,1.0
E0093,2025-12-01,1,1.0
E0094,2023-01-01,1,1.0
E0094,2023-02-01,1,1.0
E0094,2023-03-01,1,1.0
E0094,2023-04-01,1,1.0
E0094,2023-05-01,1,1.0
E0094,2023-06-01,1,1.0
E0094,2023-07-01,1,1.0
E0094,2023-08-01,1,1.0
E0094,2023-09-01,1,1.0
E0094,2023-10-01,1,1.0
E0094,2023-11-01,1,1.0
E0094,2023-12-01,1,1.0
E0094,2024-01-01,1,1.0
E0094,2024-02-01,1,1.0
E0094,2024-03-01,1,1.0
E0094,2024-04-01,1,1.0
E0094,2024-05-01,1,1.0
E0094,2024-06-01,1,1.0
E0094,2024-07-01,1,1.0
E0094,2024-08-01,1,1.0
E0094,2024-09-01,1,1.0
E0094,2024-10-01,1,1.0
E0094,2024-11-01,1,1.0
E0094,2024-12-01,1,1.0
E0094,2025-01-01,1,1.0
E0094,2025-02-01,1,1.0
E0094,2025-03-01,1,1.0
E0094,2025-04-01,1,1.0
E0094,2025-05-01,1,1.0
E0094,2025-06-01,1,1.0
E0094,2025-07-01,1,1.0
E0094,2025-08-01,1,1.0
E0094,2025-09-01,1,1.0
E0094,2025-10-01,1,1.0
E0094,2025-11-01,1,1.0
E0094,2025-12-01,1,1.0
E0095,2024-04-01,1,1.0
E0095,2024-05-01,1,1.0
E0095,2024-06-01,1,1.0
E0095,2024-07-01,1,1.0
E0095,2024-08-01,1,1.0
E0095,2024-09-01,1,1.0
E0095,2024-10-01,1,1.0
E0095,2024-11-01,1,1.0
E0095,2024-12-01,1,1.0
E0095,2025-01-01,1,1.0
E0095,2025-02-01,1,1.0
E0095,2025-03-01,1,1.0
E0095,2025-04-01,1,1.0
E0096,2023-01-01,1,1.0
E0096,2023-02-01,1,1.0
E0096,2023-03-01,1,1.0
E0096,2023-04-01,1,1.0
E0096,2023-05-01,1,1.0
E0096,2023-06-01,1,1.0
E0096,2023-07-01,1,1.0
E0096,2023-08-01,1,1.0
E0096,2023-09-01,1,1.0
E0096,2023-10-01,1,1.0
E0096,2023-11-01,1,1.0
E0096,2023-12-01,1,1.0
E0096,2024-01-01,1,1.0
E0096,2024-02-01,1,1.0
E0096,2024-03-01,1,1.0
E0096,2024-04-01,1,1.0
E0096,2024-05-01,1,1.0
E0096,2024-06-01,1,1.0
E0096,2024-07-01,1,1.0
E0096,2024-08-01,1,1.0
E0096,2024-09-01,1,1.0
E0096,2024-10-01,1,1.0
E0096,2024-11-01,1,1.0
E0096,2024-12-01,1,1.0
E0096,2025-01-01,1,1.0
E0096,2025-02-01,1,1.0
E0096,2025-03-01,1,1.0
E0096,2025-04-01,1,1.0
E0096,2025-05-01,1,1.0
E0096,2025-06-01,1,1.0
E0096,2025-07-01,1,1.0
E0096,2025-08-01,1,1.0
E0096,2025-09-01,1,1.0
E0096,2025-10-01,1,1.0
E0096,2025-11-01,1,1.0
E0096,2025-12-01,1,1.0
E0097,2024-04-01,1,1.0
E0097,2024-05-01,1,1.0
E0097,2024-06-01,1,1.0
E0097,2024-07-01,1,1.0
E0097,2024-08-01,1,1.0
E0097,2024-09-01,1,1.0
E0097,2024-10-01,1,1.0
E0097,2024-11-01,1,1.0
E0097,2024-12-01,1,1.0
E0097,2025-01-01,1,1.0
E0097,2025-02-01,1,1.0
E0097,2025-03-01,1,1.0
E0097,2025-04-01,1,1.0
E0097,2025-05-01,1,1.0
E0097,2025-06-01,1,1.0
E0097,2025-07-01,1,1.0
E0097,2025-08-01,1,1.0
E0097,2025-09-01,1,1.0
E0097,2025-10-01,1,1.0
E0097,2025-11-01,1,1.0
E0097,2025-12-01,1,1.0
E0098,2023-11-01,1,1.0
E0098,2023-12-01,1,1.0
E0098,2024-01-01,1,1.0
E0098,2024-02-01,1,1.0
E0098,2024-03-01,1,1.0
E0098,2024-04-01,1,1.0
E0098,2024-05-01,1,1.0
E0098,2024-06-01,1,1.0
E0098,2024-07-01,1,1.0
E0098,2024-08-01,1,1.0
E0099,2023-07-01,1,1.0
E0099,2023-08-01,1,1.0
E0099,2023-09-01,1,1.0
E0099,2023-10-01,1,1.0
E0099,2023-11-01,1,1.0
E0099,2023-12-01,1,1.0
E0099,2024-01-01,1,1.0
E0099,2024-02-01,1,1.0
E0100,2023-01-01,1,1.0
E0100,2023-02-01,1,1.0
E0100,2023-03-01,1,1.0
E0100,2023-04-01,1,1.0
E0100,2023-05-01,1,1.0
E0100,2023-06-01,1,1.0
E0100,2023-07-01,1,1.0
E0100,2023-08-01,1,1.0
E0100,2023-09-01,1,1.0
E0100,2023-10-01,1,1.0
E0100,2023-11-01,1,1.0
E0100,2023-12-01,1,1.0
E0100,2024-01-01,1,1.0
E0100,2024-02-01,1,1.0
E0100,2024-03-01,1,1.0
E0100,2024-04-01,1,1.0
E0101,2023-05-01,1,1.0
